Restaurant ID,Restaurant Name,Restaurant Cuisine,Restaurant Rating,Estimate time of Delivery,Restaurant Distance from Delivery Location,Is promo available,Restaurant latitude,Restaurant longitude,Estimate Delivery Fee,Restaurant Image Link,Promotional Offers
4-C6AFLYKZANBBLN,Sing Swee Kee Chicken Rice X Raffles Coffee - North Bridge Road,"Local & Malaysian, Coffee & Tea, Drinks & Beverages",3.3,30,0.521,True,1.2912891,103.85038953296225,,https://food-cms.grab.com/compressed_webp/merchants/4-C6AFLYKZANBBLN/hero/bf0f1c24-468d-48c5-bd62-f99d56ebc107__store_cover__2023__12__04__09__48__47.webp,['mfcPromoTag']
4-C4MZEJ51G64XGN,Beyond Fruit - Funan,"Drinks & Beverages, Dessert, Healthy",5,25,0.522,False,1.2912891,103.85038953296225,,https://food-cms.grab.com/compressed_webp/merchants/4-C4MZEJ51G64XGN/hero/5f8e7f5a-5f5c-419d-9be4-0da2dd965617__store_cover__2024__03__31__15__39__55.webp,
4-C36HR8CFJCLHJE,Hill Street - Mix & Match Malls (Mart),"Convenience, Bakery & Pastries, Mart",,25,0.522,False,1.2912891,103.85038953296225,,https://food-cms.grab.com/compressed_webp/merchants/4-C36HR8CFJCLHJE/hero/6efa5c86a0b4464b8a4de885695e4b0c_1679382683942442337.webp,
4-C4CKR4AUCFLKAT,Wayang - Funan,"Indonesian, Seafood, Drinks & Beverages",4.7,30,0.522,False,1.2912892,103.850388,,https://food-cms.grab.com/compressed_webp/merchants/4-C4CKR4AUCFLKAT/hero/771bfe61-1222-4755-87ea-4c7d0621bf52__store_cover__2023__06__21__08__44__56.webp,
4-CY23VKEUCUA1CA,Delibowl - Funan 壹碗福南数码广场,"Local & Malaysian, Chinese, Zi Char, Halal",4.4,25,0.519,False,1.2912791,103.8503589,,https://food-cms.grab.com/compressed_webp/merchants/4-CY23VKEUCUA1CA/hero/a788d4bba220437e841b9466f0d88559_1574309279562344056.webp,
4-CYU2V2KFCGLXTJ,Yan Ji Gourmet Seafood Soup - Funan,"Chinese, Seafood",4.4,30,0.521,False,1.29131,103.850432,,https://food-cms.grab.com/compressed_webp/merchants/4-CYU2V2KFCGLXTJ/hero/a6f4825e98664d85ba95a54fc252c1f7_1648111050168235141.webp,
4-CZDKG25AVYVAT6,Subway - Funan,"Sandwiches, Halal, Fast Food, Group Friendly",4.4,30,0.521,True,1.2912632999963665,103.8503193,,https://food-cms.grab.com/compressed_webp/merchants/4-CZDKG25AVYVAT6/hero/b10a055c8d34488c9f269b43acc2698f_1587301211059935196.webp,"['zeusPromoShortTag', 'mfcPromoTag']"
4-C25UGT5GNVA2WA,53 Galaxy Space - South Bridge Road,"Western, Breakfast & Brunch, Pasta, Salad",,25,1.214,False,1.287350684,103.8482109,,https://food-cms.grab.com/compressed_webp/merchants/4-C25UGT5GNVA2WA/hero/93c463e17b72461ea7d974466f57a7b8_1654236407081110608.webp,
4-C2WGSGMCCNXUGT,Bombay House - South Bridge Road,Indian,3.5,92,1.181,True,1.28763,103.84817,500,https://food-cms.grab.com/compressed_webp/merchants/4-C2WGSGMCCNXUGT/hero/0e48055305674296b8cba980196524f4_1681539338161441227.webp,['mfcPromoTag']
4-C3LGL3LDWAJHJT,Aryana - North Indian Restaurant - South Bridge Road,"Indian, Vegetarian Friendly",3.4,119,1.182,True,1.287651,103.848166,500,https://food-cms.grab.com/compressed_webp/merchants/4-C3LGL3LDWAJHJT/hero/2d42e49726f94cddbf50b9f0bd29e251_1678022926384196221.webp,['mfcPromoTag']
4-C3LGL26GR23AMA,Bombay Curry And Kebabs North Indian Cuisine - South Bridge Road,"BBQ & Grill, Seafood, Bento, Indian",3.8,99,1.182,True,1.287651,103.848166,500,https://food-cms.grab.com/compressed_webp/merchants/4-C3LGL26GR23AMA/hero/6682207da78b4a8ab0efb3ccf684d24e_1706529072240800528.webp,['mfcPromoTag']
4-C253CYCTETA2ME,Hot Express North Indian Cuisine - South Bridge Road,"Indian, BBQ & Grill, Seafood",3.3,118,1.182,True,1.287651,103.848166,500,https://food-cms.grab.com/compressed_webp/merchants/4-C253CYCTETA2ME/hero/ceb1f099cf97489bb85ba3bb395c3b4c_1706528941529286129.webp,['mfcPromoTag']
4-C252FED2JKLKV6,Bawarchi North Indian Cuisine - South Bridge Road,Indian,3.5,117,1.182,True,1.287651,103.848166,500,https://food-cms.grab.com/compressed_webp/merchants/4-C252FED2JKLKV6/hero/4f3b6e7f4ccf4f2db0512dd002d03998_1694151133920119369.webp,['mfcPromoTag']
4-CYN1J3LDNLKDJA,The Taste of Bharath - High Street Plaza,"Indian, Local & Malaysian",3.9,25,0.483,False,1.2906387834337985,103.84934126098733,,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYN1J3LDNLKDJA/hero/75r-24bits-100kb-d099d52307d903b9286c3d7e537cb8a51566c483f9aa2f0d83a0af5dda621582-af4734c72e9a497382715b50b57c328d_1564033147753612778.jpeg,
4-C2E2V3VCFF4GCX,Churros Republic - Funan Mall,"Dessert, Snack, Bakery & Pastries, Spanish, Drinks & Beverages",4.6,30,0.516,False,1.29127554,103.8503161,,https://food-cms.grab.com/compressed_webp/merchants/4-C2E2V3VCFF4GCX/hero/514d9998-aec8-45a0-bb27-8af95f4f766b__store_cover__2023__10__18__06__47__36.webp,
4-CZBXVFVUJF3GVX,Gong Yuan Ma La Tang - Funan,"Local & Malaysian, Chinese, Mala",4,30,0.523,True,1.291332011,103.8504507,,https://food-cms.grab.com/compressed_webp/merchants/4-CZBXVFVUJF3GVX/hero/ce46b1eecd1f403c866e2ff5767e0daf_1587806595881405114.webp,['zeusPromoShortTag']
4-CZDVUF2VLKKFV2,A Gan Guo Kui - North Bridge Road,"Snack, Bakery, Chinese",4.4,25,0.514,False,1.2912506453488373,103.85026020000001,,https://food-cms.grab.com/compressed_webp/merchants/4-CZDVUF2VLKKFV2/hero/73914813c4544518a8d0614b9aa884fb_1587617704509762156.webp,
4-CYVFL2CDN2UEJ2,Old Chang Kee - Funan,"Snack, Local & Malaysian, Halal, Group Friendly",4.7,25,0.514,False,1.291265,103.850287,,https://food-cms.grab.com/compressed_webp/merchants/4-CYVFL2CDN2UEJ2/hero/674b9d8fcca24766b247a31a5c90b953_1565669664238342611.webp,
4-C2JFEXCJA74GEE,House of Seafood (MediterrAsian BBQ Bar) - The Riverwalk,"Local & Malaysian, Chinese, Seafood",3.9,35,1.216,False,1.289138384359382,103.84834622363098,,https://food-cms.grab.com/compressed_webp/merchants/4-C2JFEXCJA74GEE/hero/21b3fa7a-dc41-4da3-82d2-8b8b42b4d98c__store_cover__2023__08__30__14__50__38.webp,
4-C25ZKECUCZD3AN,Twyst Pasta - Raffles Place MRT Station,"Noodles, Fast Food, Italian, Bakery & Cake, Halal",4.6,35,1.551,True,1.284325,103.851472,,https://food-cms.grab.com/compressed_webp/merchants/4-C25ZKECUCZD3AN/hero/bdd7d200991249388572cc2878f133bd_1658974754474364551.webp,"['zeusPromoShortTag', 'omegaPromoTag']"
4-CZDHLA3KV4J3DA,Godmama Modern Peranakan Kitchen - Funan Mall,"Local & Malaysian, Pasta, Dessert, Seafood",3.9,30,0.514,False,1.2912,103.850133,,https://food-cms.grab.com/compressed_webp/merchants/4-CZDHLA3KV4J3DA/hero/44892187094b42d2b6b38693e31e8fe6_1591089016450622657.webp,
4-CZLGCZDUNFMVPA,Old Tea Hut - One Raffles Place,"Drinks & Beverages, Coffee & Tea, Bubble Tea",4.7,25,1.526,False,1.2843468846153845,103.8512387,,https://food-cms.grab.com/compressed_webp/merchants/4-CZLGCZDUNFMVPA/hero/2b77ec0f139141c8b0e7ebbfe148533c_1596421651754399069.webp,
4-CYWCATD3GAWTRN,Saap Saap Thai - Funan,"Thai, Noodles, Halal",4.4,30,0.512,False,1.2912451670268035,103.85020825460789,,https://food-cms.grab.com/compressed_webp/merchants/4-CYWCATD3GAWTRN/hero/166c5f439d6644799e151c6b9428c27b_1622858179850687444.webp,
4-CZJVJ6KABAXJET,NOKA - Funan,"Alcohol, Dessert, Drinks & Beverages, Sushi",4.5,25,0.863,False,1.2912877666666667,103.850257,,https://food-cms.grab.com/compressed_webp/merchants/4-CZJVJ6KABAXJET/hero/56d017cadcb340528352cda4f768a01c_1591943439792752103.webp,
4-C6C3WB2WRKKALJ,Acai King - North Bridge Road,"Dessert, Drinks & Beverages",1,25,0.868,False,1.2912637400278537,103.85019356235931,,https://food-cms.grab.com/compressed_webp/merchants/4-C6C3WB2WRKKALJ/hero/15d875bcb8b54b4e8888ad921c226723_1709694603310150720.webp,
4-C4C3MA42ENXZCA,Swirled - Capitaspring,"Western, Pasta, Seafood, Snack, Local & Malaysian",4.3,30,1.497,False,1.284640015,103.8501916,,https://food-cms.grab.com/compressed_webp/merchants/4-C4C3MA42ENXZCA/hero/0cbec78e-29e2-49da-a083-645a26ae7dfb__store_cover__2023__06__10__16__23__06.webp,
4-C3LGR6M3C8EXCE,Patrons’ Box - One Raffles Place,"Western, Middle Eastern, Dessert",4.4,25,1.582,False,1.284301899,103.8513482,,https://food-cms.grab.com/compressed_webp/merchants/4-C3LGR6M3C8EXCE/hero/b8473dedbf5a40bf972cc82823ee219f_1657167638194680986.webp,
4-C34WEEW1ECKAC6,Cedele - CIMB Plaza,"Western, Bakery & Cake, Breakfast & Brunch",4.2,25,1.809,True,1.284289213,103.8521153,,https://food-cms.grab.com/compressed_webp/merchants/4-C34WEEW1ECKAC6/hero/4509ca6cf8cb442a8f76007d5403b999_1675386559467804343.webp,"['zeusPromoShortTag', 'mfcPromoTag']"
4-C2T3CY2YWAVGNE,Tanamera Coffee - Oxley @ Raffles,"Indonesian, Breakfast & Brunch, Fried Rice, Satay, Soup",4,119,1.739,False,1.284290467,103.852133,1500,https://food-cms.grab.com/compressed_webp/merchants/4-C2T3CY2YWAVGNE/hero/0d34205a50254b6192b5b9836b76f4e4_1676628307279990382.webp,
4-CY3UVAXARRBACN,The Oyster Bank - Funan,"Japanese, Seafood, Sushi",3.7,30,0.861,False,1.2913241,103.8502878,,https://food-cms.grab.com/compressed_webp/merchants/4-CY3UVAXARRBACN/hero/eb5bec3f388d4fa38c788b713f2c31cf_1574675608488488087.webp,
4-C34WEEW1DCLVPA,Cedele Mart - CIMB Plaza,"Bakery & Cake, Groceries, Healthy Food, Snack, Gourmet",5,25,1.739,True,1.284279975,103.8521402,,https://food-cms.grab.com/compressed_webp/merchants/4-C34WEEW1DCLVPA/hero/1fc930fe703646d2a1957f5a6f08b56e_1675399515065771592.webp,['zeusPromoShortTag']
4-C22ENXV2JAAJPA,Golden Village Goldbites - Funan,"Western, Fast Food, Drinks & Beverages",3.7,30,0.52,False,1.2911848,103.8499972,,https://food-cms.grab.com/compressed_webp/merchants/4-C22ENXV2JAAJPA/hero/18b4ba2a51264912aecd832e2202420a_1631262661232118769.webp,
4-CZBXTF4YA8DXGT,Ya Kun Kaya Toast - Funan Mall,"Coffee & Tea, Bakery & Cake, Dessert, Group Friendly",4.2,35,0.869,False,1.2914203,103.8505049,,https://food-cms.grab.com/compressed_webp/merchants/4-CZBXTF4YA8DXGT/hero/ed09fbc233e14326972bf3fff6a3292c_1585745933465231893.webp,
4-CYU3N7KCECKGNX,Dunkin' Donuts - Funan Mall,"Western, Group Friendly, Bakery & Cake, Drinks & Beverages, Halal",4.6,25,0.859,False,1.2914274,103.85052218,,https://food-cms.grab.com/compressed_webp/merchants/4-CYU3N7KCECKGNX/hero/3b0b21061009447c842d1e2732c0d2eb_1700120995574966320.webp,
4-C2LXSBCJTJNGLN,The Coffee Bean & Tea Leaf - CIMB Plaza,"Breakfast & Brunch, Coffee & Tea, Dessert, Halal",4.5,30,1.748,False,1.284258,103.85193,,https://food-cms.grab.com/compressed_webp/merchants/4-C2LXSBCJTJNGLN/hero/3d6d9a2a9d4242ffbb25e233a58e8838_1648777871387250945.webp,
4-CZCBCGNXAY5ACA,LiHO TEA - Funan,"Coffee & Tea, Drinks & Beverages, Bubble Tea, Group Friendly",4.5,25,0.866,True,1.2913261,103.85024359285714,,https://food-cms.grab.com/compressed_webp/merchants/4-CZCBCGNXAY5ACA/hero/39e32f0d1e7d462a93d916ac2e1b3862_1713173221414446151.webp,['zeusPromoShortTag']
4-C2LAR3XHVP4EME,Lucky69 Beer Cafe - North Canal Road,"Snack, Alcohol, Western",5,30,1.462,False,1.2864379,103.8483985,,https://food-cms.grab.com/compressed_webp/merchants/4-C2LAR3XHVP4EME/hero/b593bdd9185440388a4aad0dac2777b4_1632708614969143673.webp,
4-CZL3BB5KNBBGHE,Chalong - Charcoal Grill Meat - One Raffles Place,"Western, Thai, BBQ & Grill",4.4,35,1.534,False,1.2842756249999998,103.8512289,,https://food-cms.grab.com/compressed_webp/merchants/4-CZL3BB5KNBBGHE/hero/ce44509f4a044d4db864518716bc98d0_1595909978142566930.webp,
SGDD11205,Toast Box - Phillip Street,"Local & Malaysian, Breakfast & Brunch, Drinks & Beverages",4,30,2.635,False,1.2847615961954273,103.84985212857143,,https://food-cms.grab.com/compressed_webp/merchants/SGDD11205/hero/fbcf359dc72c45b589de99074d908308_1710758123415296457.webp,
SGDD06836,Gado & Grill - One Raffles Place,"Bento, Fried Chicken, Group Friendly",4.6,30,1.68,False,1.2842647988995544,103.8511856,,https://food-cms.grab.com/compressed_webp/merchants/SGDD06836/hero/GadoNGrill_Hero_16x9_1.webp,
4-C34ULBUAENKKN2,Humble Bakery - One Raffles Place,"Bakery & Cake, Cakes & Bakeries",5,25,1.575,False,1.284302274,103.8509881,,https://food-cms.grab.com/compressed_webp/merchants/4-C34ULBUAENKKN2/hero/5a38769db2664463a945e0bec096c3d4_1680171134213683822.webp,
4-C3KBLATWN8L1TN,Smile Martabak - Funan,"Indonesian, Dessert, Halal",4.1,30,0.835,False,1.29149,103.850565,,https://food-cms.grab.com/compressed_webp/merchants/4-C3KBLATWN8L1TN/hero/ebe94f4b9bae4103bcc2ced051e7cef8_1653379940746943561.webp,
4-C26ZJFWXN3NHHA,The Alley - Funan,"Drinks & Beverages, Coffee & Tea, Bubble Tea, Group Friendly",4.5,25,0.554,True,1.29151257,103.8506293,,https://food-cms.grab.com/compressed_webp/merchants/4-C26ZJFWXN3NHHA/hero/519328cccd5e4a1d9d26441949ebe11c_1652095456826891218.webp,"['zeusPromoShortTag', 'mfcPromoTag']"
4-C3THEXDDT62YNA,Super Coco - Funan,"Dessert, Drinks & Beverages, Bubble Tea, Group Friendly",4.6,30,0.883,False,1.291329,103.850162,,https://food-cms.grab.com/compressed_webp/merchants/4-C3THEXDDT62YNA/hero/9148b833d9554943a9c20cd13dfbe6c1_1660725519225296127.webp,
4-C22UMAVDRYDYCE,Cat & The Fiddle - Raffles Place MRT Station,"Frozen Food, Bakery & Cake, Dessert, Halal",4.8,25,1.625,True,1.284213567,103.8515443,,https://food-cms.grab.com/compressed_webp/merchants/4-C22UMAVDRYDYCE/hero/145c5d33-7361-4d30-be0a-e75637a4c5d1__store_cover__2024__04__05__09__32__11.webp,['zeusPromoShortTag']
SGDD08841,Un-Yang-Kor-Dai - South Bridge,"Thai, Noodles, Islandwide Delivery, MICHELIN Bib Gourmand, Salad",4.6,35,1.191,False,1.2871979,103.84811196527582,,https://food-cms.grab.com/compressed_webp/merchants/SGDD08841/hero/0ecba0291b304534983a7dc74e4f1aa0_1624884414939821160.webp,
SGDD00739,Lucky Saigon - North Canal Road,"Snack, Noodles, Vegetarian Friendly",4.2,25,1.472,False,1.2862877,103.84841596,,https://food-cms.grab.com/compressed_webp/merchants/SGDD00739/hero/6b03063c89cd499480f82eff4e6d7569_1588940685452430037.webp,
4-C2BTTP4CCX6VGT,Poke Theory - Change Alley Mall,"Salad, Healthy, Vegan, Halal, Group Friendly",4.3,35,1.713,False,1.2841943,103.85193480000001,,https://food-cms.grab.com/compressed_webp/merchants/4-C2BTTP4CCX6VGT/hero/ad2967e992f045f09697c5f82196b41b_1603087663607775907.webp,
4-C2X1T3VTTKAGLX,Omnivore - Oxley @ Raffles,"Western, Salad, Group Friendly",4.5,30,1.739,False,1.284233878,103.8523492,,https://food-cms.grab.com/compressed_webp/merchants/4-C2X1T3VTTKAGLX/hero/1a534df6aa604783a3f81a82e33238f4_1631172755985082885.webp,
4-C2E3GCCFEEWXAN,Sanook Kitchen - Funan Mall,Thai,4.3,30,0.887,False,1.2913950387570527,103.85024709090908,,https://food-cms.grab.com/compressed_webp/merchants/4-C2E3GCCFEEWXAN/hero/5585b3c3b9b9491cbf4acb63f4540e3d_1609933011550521206.webp,
4-C2VDKCCGAZDEN2,Ikigai Izakaya - The Riverwalk,Japanese,,25,1.212,False,1.288854527,103.8481226,,https://food-cms.grab.com/compressed_webp/merchants/4-C2VDKCCGAZDEN2/hero/bab9a55e36164c5c8c6dc777d96cafd0_1624354447742454144.webp,
4-C32ET3DULETBEA,&Made Gourmet Burgers - Funan Mall,"Burgers, Snack",,25,0.882,False,1.2913216,103.850083,,https://food-cms.grab.com/compressed_webp/merchants/4-C32ET3DULETBEA/hero/26b9dd3402db4704b4e1f2245e6f4210_1677484993350407583.webp,
4-CZEXGY4XWGNBTE,Ajumma's - Funan,"Local & Malaysian, Korean",4.3,30,0.89,False,1.2913251,103.8500892,,https://food-cms.grab.com/compressed_webp/merchants/4-CZEXGY4XWGNBTE/hero/c65126ed732743628bfe9de9e287e21b_1678693356179451758.webp,
4-C2UTLUVJAYWHTX,The Sandwich Shop - Hitachi Tower,"Western, Breakfast & Brunch, Snack, Group Friendly",4.4,30,1.748,False,1.2842471760851975,103.8525017513587,,https://food-cms.grab.com/compressed_webp/merchants/4-C2UTLUVJAYWHTX/hero/53d5231a41bd44689471e5c8203ae467_1623661024345109827.webp,
4-CZEUR7LAUCDEC2,Guzman Y Gomez - Funan,"Mexican, Kids Friendly, Healthy, Group Friendly",4.2,30,0.867,True,1.2914432940603717,103.85034534025522,,https://food-cms.grab.com/compressed_webp/merchants/4-CZEUR7LAUCDEC2/hero/16f3e885-9c12-4cb3-a2b6-1d0b1d39d182__store_cover__2023__10__02__02__43__18.webp,['zeusPromoShortTag']
4-CZJTAFBYGNLEEA,Yakiniku Shokudo - Funan Mall,"Japanese, BBQ, Grill",4.8,30,0.887,False,1.2913524,103.8501395,,https://food-cms.grab.com/compressed_webp/merchants/4-CZJTAFBYGNLEEA/hero/398bb52fe75040418354af14fa6efb5d_1669623900775878750.webp,
SGDD08898,Co Nut Ink - Esplanade Theatres On The Bay,"Mart, Beverages, Dessert, Ice Cream",4.3,35,2.192,False,1.2891794631220677,103.85536852111693,,https://food-cms.grab.com/compressed_webp/merchants/SGDD08898/hero/11ede75d9ffe4d59a841adbd7fd9faa0_1648784195527152638.webp,
4-C3VWV8NGC2VULT,Namino Hana - One Raffles Place,"Bento, Drinks & Beverages, Japanese, Salad",5,30,1.593,False,1.2842071997500584,103.85120703339157,,https://food-cms.grab.com/compressed_webp/merchants/4-C3VWV8NGC2VULT/hero/f885f5c110cb4162850fd85bfc6d4c94_1665453949003261890.webp,
4-CZAWBCC1SEVYEA,Kebabs Faktory - Funan,"Salad, Healthy, Halal, Fast Food, Group Friendly",4,25,0.865,False,1.291488,103.850411,,https://food-cms.grab.com/compressed_webp/merchants/4-CZAWBCC1SEVYEA/hero/84f61af1e707486382eeec3dda8d734b_1712132024381532507.webp,
4-C2CUKAU3SGNYTE,CHICHA San Chen - Change Alley,"Drinks & Beverages, Coffee & Tea, Bubble Tea, Group Friendly",4.5,35,1.831,False,1.284154,103.851789,,https://food-cms.grab.com/compressed_webp/merchants/4-C2CUKAU3SGNYTE/hero/bd32a4cef2fe42349d2e283d084df81f_1712684666772168144.webp,
4-C2VKJ3U2C2JZTN,WOK HEY - Funan,"Bento, Chinese, Local & Malaysian, Halal, Group Friendly",4.4,30,0.868,False,1.2915452804469254,103.8505320292112,,https://food-cms.grab.com/compressed_webp/merchants/4-C2VKJ3U2C2JZTN/hero/3514944a53414a55849bcbbbdd3c320d_1714628938555436876.webp,
4-C6JECJ5KCUNYTJ,Gion Gion - One Raffles Place,"Breakfast & Brunch, Vietnamese, Coffee & Tea",,25,1.544,False,1.284186848227927,103.85120508087074,,https://food-cms.grab.com/compressed_webp/merchants/4-C6JECJ5KCUNYTJ/hero/8e8b8013c6a2472ead8bc92429d2342c_1710492424543362000.webp,
4-CZAJVFBBCXNJEN,Tea Pulse - Royal Group Building,"Drinks & Beverages, Coffee & Tea, Bubble Tea, Group Friendly",4.8,30,2.377,False,1.28469173,103.84980293846154,,https://food-cms.grab.com/compressed_webp/merchants/4-CZAJVFBBCXNJEN/hero/807c11a26b0a42d4ad1713a6d9ce4569_1623064183359890390.webp,
SGDD09015,Nanyang Chicken - South Bridge Road,"Bento, Local & Malaysian, Chinese",3.9,25,1.184,False,1.2871673745712886,103.848049,,https://food-cms.grab.com/compressed_webp/merchants/SGDD09015/hero/cd3652c3132542aab41bd41e982fd9d8_1591241745442197947.webp,
SGDD08530,Fun Toast - One Raffles Place,"Local & Malaysian, Breakfast & Brunch, Coffee & Tea",4,30,1.544,False,1.2841922428571428,103.851137,,https://food-cms.grab.com/compressed_webp/merchants/SGDD08530/hero/FunToast_Hero_16x9.webp,
4-C2UWA3VBTACTA2,Manam - Upper Circular Road,"Indian, Snack, Alcohol",3.9,30,1.214,False,1.2887344,103.848032,,https://food-cms.grab.com/compressed_webp/merchants/4-C2UWA3VBTACTA2/hero/511b1cf1eae84cd8b6eff837cc868eda_1623306641916854774.webp,
SGDD03136,Urban Mix - One Raffles Place,"Mexican, Salad, Vegetarian, Healthy, Group Friendly",4.6,35,1.576,False,1.284175,103.8511379,,https://food-cms.grab.com/compressed_webp/merchants/SGDD03136/hero/e479267ce9844b97861927f0b9cbe076_1592708033187720808.webp,
4-C2B1RVCEGEEDJA,Mr. Coconut - One Raffles Place,"Drinks & Beverages, Bubble Tea, Dessert",4.7,30,1.577,True,1.284162,103.851186,,https://food-cms.grab.com/compressed_webp/merchants/4-C2B1RVCEGEEDJA/hero/a8b55f446d164b279c5b1fa81f4711f7_1711595106782077518.webp,['zeusPromoShortTag']
4-C3JTGTBXJAXXR2,Little Ribbons Pasta Co. - Funan,"Italian, Pasta, Western",4.6,30,0.873,False,1.29135,103.84999,,https://food-cms.grab.com/compressed_webp/merchants/4-C3JTGTBXJAXXR2/hero/5d60888933724a0e971a3986c2baa767_1651051420887155295.webp,
4-C2EVEBLHCXMJNJ,Fish Soup Paradise - Raffles Place,"Porridge, Chinese, Local & Malaysian",3.9,35,1.715,False,1.284115030353823,103.85201319628734,,https://food-cms.grab.com/compressed_webp/merchants/4-C2EVEBLHCXMJNJ/hero/1950c07d24d643699d14257d97865ae0_1611895117242343351.webp,
4-C4NEA2WHT6VXAA,Fun Wan - CIMB Plaza,"Chinese, Vegetarian Friendly, Local & Malaysian, Drinks & Beverages",4.8,30,1.715,False,1.284112614294236,103.85201402649979,,https://food-cms.grab.com/compressed_webp/merchants/4-C4NEA2WHT6VXAA/hero/733cc462-f3f5-4912-bfd9-aa128e2ceea7__store_cover__2023__11__03__09__18__51.webp,
4-C6B1MFC2T8JCV6,Ha Jun Korean - CIMB Plaza,"Japanese, Korean, Bento",4.6,30,1.739,False,1.2841208451045,103.8521381349972,,https://food-cms.grab.com/compressed_webp/merchants/4-C6B1MFC2T8JCV6/hero/40d8f19b82a44205875f2c5c2c1e5999_1704182340701550637.webp,
4-CY5WJUTKJ24BNT,Dungeon by II Fiore - Raffles Place,"Chinese, Pizza, Pasta",4.3,30,1.715,False,1.2841096278873934,103.85201368386922,,https://food-cms.grab.com/compressed_webp/merchants/4-CY5WJUTKJ24BNT/hero/d94dabe22bf148d68185d3104d206e81_1578644097066530530.webp,
4-C3VKNTDUFBXATX,Adam Road Mee Soto - Oxley @ Raffles,"Local & Malaysian, Drinks & Beverages, Noodles",4.5,30,1.701,False,1.284118,103.852141,,https://food-cms.grab.com/compressed_webp/merchants/4-C3VKNTDUFBXATX/hero/78d88e9d0a4445f196ce4a79ae891c34_1666933002306927925.webp,
4-C2UEME3ART53C6,Kotobuki Japanese Restaurant - One Raffles Place,"Bento, Japanese, Sushi, Group Friendly",2.6,25,1.587,False,1.2842055541701487,103.85088724404521,,https://food-cms.grab.com/compressed_webp/merchants/4-C2UEME3ART53C6/hero/97e89f7c44294f6ea1ffd99136de343a_1622517331108045455.webp,
4-C33YV6JWRJBYCT,Hennessy Duck - North Bridge Road,"Local & Malaysian, Noodles, Fried Chicken",3.5,25,0.645,True,1.291336,103.849929,,https://food-cms.grab.com/compressed_webp/merchants/4-C33YV6JWRJBYCT/hero/3b9db62a-e393-48b0-9c33-13bca6933687__store_cover__2023__12__14__07__25__11.webp,"['mfcPromoTag', 'mfcPromoTag']"
4-CYUTT6CDRUXXL6,Paradise Dynasty - Funan,"Chinese, Noodles, Rice",4.6,30,0.913,True,1.2916398986687483,103.85064630185201,,https://food-cms.grab.com/compressed_webp/merchants/4-CYUTT6CDRUXXL6/hero/f38e1fa2989d430490e2d986bec50e54_1577068392228060023.webp,"['zeusPromoShortTag', 'mfcPromoTag']"
4-C4B1R35FNF3AJA,Paninoteca by d.o.c - South Bridge,"Breakfast & Brunch, Italian, Western",,35,1.177,False,1.287321,103.847976,,https://food-cms.grab.com/compressed_webp/merchants/4-C4B1R35FNF3AJA/hero/71eca09e-6ce1-4a70-9ea5-1e492c527a47__store_cover__2023__05__12__00__41__35.webp,
4-C3LFA2NHGJ2BAN,espresso.doc - Chan Brother @ 68,"Pizza, Sandwiches, Breakfast, Coffee, Juice",4.4,30,1.177,False,1.287320684,103.8479759,,https://food-cms.grab.com/compressed_webp/merchants/4-C3LFA2NHGJ2BAN/hero/25fb1bd8cb40446dacf77c30400aad14_1680599844600682282.webp,
4-CYUWR4KCVBLYGN,umisushi - One Raffles Place,"Japanese, Bento, Sushi, Group Friendly",4.2,30,1.58,False,1.284138,103.851164,,https://food-cms.grab.com/compressed_webp/merchants/4-CYUWR4KCVBLYGN/hero/94097cc7c6c740f08238498d0e07b39b_1589252420929220216.webp,
4-CYXVJA6WAB3TAJ,Eventasty Noodle Bar 一碗田拉面 - Funan,"Local & Malaysian, Chinese, Noodles, BBQ & Grill",4.4,25,0.646,False,1.2912672692190004,103.8497891,,https://food-cms.grab.com/compressed_webp/merchants/4-CYXVJA6WAB3TAJ/hero/83cc6657ad9d43a98fd0e67d9b935c14_1604478171141843417.webp,
4-C2XWJRCGEJKBGN,Kopifellas - Change Alley Mall,"Chinese, Coffee & Tea, Drinks & Beverages, Dim Sum",4.9,25,1.716,False,1.28408055,103.8519161,,https://food-cms.grab.com/compressed_webp/merchants/4-C2XWJRCGEJKBGN/hero/42cd8cb5b0204026a5a677890cf1230d_1629352918771691664.webp,
4-CY6XVVMJBE5FRE,Tiong Bahru Bakery - Funan,"Drinks & Beverages, Bakery & Cake, Dessert, Coffee & Tea, French",4.4,30,0.886,True,1.291366,103.849947,,https://food-cms.grab.com/compressed_webp/merchants/4-CY6XVVMJBE5FRE/hero/b3d7e0204fd341ccb16c936165203d32_1669705952534073373.webp,['zeusPromoShortTag']
4-C2TJDECDJJEWVT,Go Rogue - North Canal Road,"Japanese, Salad, Rice Bowls",4.6,30,1.486,False,1.286403777370117,103.84822901073294,,https://food-cms.grab.com/compressed_webp/merchants/4-C2TJDECDJJEWVT/hero/076f306f0e7e4d9898ef956de52f116c_1714889189725727776.webp,
4-CY5ERECHCEEKNE,Nasty Cookie Factory - Funan,"Bakery & Cake, Snacks, Group Friendly",4.5,20,0.857,True,1.2916424861264864,103.85055984287857,,https://food-cms.grab.com/compressed_webp/merchants/4-CY5ERECHCEEKNE/hero/8e9020c66f144ad18f5b7e2ecc583a69_1618301767812171143.webp,['zeusPromoShortTag']
